frame_idx,unix_ns,filename
6836,1.7731590696116E+018,video_mjpg.avi
6837,1.77315906964482E+018,video_mjpg.avi
6838,1.7731590696783E+018,video_mjpg.avi
6839,1.7731590697115E+018,video_mjpg.avi
6840,1.77315906974497E+018,video_mjpg.avi
6841,1.77315906977822E+018,video_mjpg.avi
6842,1.77315906981164E+018,video_mjpg.avi
6843,1.7731590698449E+018,video_mjpg.avi
6844,1.77315906987831E+018,video_mjpg.avi
6845,1.77315906991151E+018,video_mjpg.avi
6846,1.77315906994483E+018,video_mjpg.avi
6847,1.77315906997824E+018,video_mjpg.avi
6848,1.77315907001162E+018,video_mjpg.avi
6849,1.77315907004487E+018,video_mjpg.avi
6850,1.77315907007832E+018,video_mjpg.avi
6851,1.77315907011149E+018,video_mjpg.avi
6852,1.77315907014498E+018,video_mjpg.avi
6853,1.77315907017811E+018,video_mjpg.avi
6854,1.77315907021163E+018,video_mjpg.avi
6855,1.77315907024491E+018,video_mjpg.avi
6856,1.77315907027819E+018,video_mjpg.avi
6857,1.77315907031161E+018,video_mjpg.avi
6858,1.77315907034496E+018,video_mjpg.avi
6859,1.77315907037823E+018,video_mjpg.avi
6860,1.77315907041162E+018,video_mjpg.avi
6861,1.77315907044481E+018,video_mjpg.avi
6862,1.77315907047827E+018,video_mjpg.avi
6863,1.77315907051159E+018,video_mjpg.avi
6864,1.77315907054497E+018,video_mjpg.avi
6865,1.77315907057822E+018,video_mjpg.avi
6866,1.77315907061154E+018,video_mjpg.avi
6867,1.77315907064482E+018,video_mjpg.avi
6868,1.77315907067831E+018,video_mjpg.avi
6869,1.77315907071147E+018,video_mjpg.avi
6870,1.77315907074489E+018,video_mjpg.avi
6871,1.77315907077815E+018,video_mjpg.avi
6872,1.77315907081164E+018,video_mjpg.avi
6873,1.77315907084487E+018,video_mjpg.avi
6874,1.77315907087832E+018,video_mjpg.avi
6875,1.77315907091151E+018,video_mjpg.avi
6876,1.77315907094478E+018,video_mjpg.avi
6877,1.77315907097824E+018,video_mjpg.avi
6878,1.77315907101158E+018,video_mjpg.avi
6879,1.77315907104488E+018,video_mjpg.avi
6880,1.77315907107818E+018,video_mjpg.avi
6881,1.77315907111159E+018,video_mjpg.avi
6882,1.77315907114501E+018,video_mjpg.avi
6883,1.77315907117816E+018,video_mjpg.avi
6884,1.77315907121176E+018,video_mjpg.avi
6885,1.77315907124488E+018,video_mjpg.avi
6886,1.77315907127838E+018,video_mjpg.avi
6887,1.77315907131166E+018,video_mjpg.avi
6888,1.77315907134502E+018,video_mjpg.avi
6889,1.7731590713783E+018,video_mjpg.avi
6890,1.77315907141163E+018,video_mjpg.avi
6891,1.77315907144497E+018,video_mjpg.avi
6892,1.77315907147837E+018,video_mjpg.avi
6893,1.77315907151165E+018,video_mjpg.avi
6894,1.77315907154499E+018,video_mjpg.avi
6895,1.77315907157827E+018,video_mjpg.avi
6896,1.7731590716117E+018,video_mjpg.avi
6897,1.77315907164496E+018,video_mjpg.avi
6898,1.77315907167835E+018,video_mjpg.avi
6899,1.77315907171159E+018,video_mjpg.avi
6900,1.77315907174497E+018,video_mjpg.avi
6901,1.77315907177834E+018,video_mjpg.avi
6902,1.77315907181169E+018,video_mjpg.avi
6903,1.77315907184495E+018,video_mjpg.avi
6904,1.77315907187834E+018,video_mjpg.avi
6905,1.77315907191157E+018,video_mjpg.avi
6906,1.77315907194485E+018,video_mjpg.avi
6907,1.77315907197831E+018,video_mjpg.avi
6908,1.77315907201169E+018,video_mjpg.avi
6909,1.77315907204489E+018,video_mjpg.avi
6910,1.77315907207825E+018,video_mjpg.avi
6911,1.77315907211161E+018,video_mjpg.avi
6912,1.77315907214502E+018,video_mjpg.avi
6913,1.7731590721783E+018,video_mjpg.avi
6914,1.77315907221159E+018,video_mjpg.avi
6915,1.77315907224493E+018,video_mjpg.avi
6916,1.77315907227843E+018,video_mjpg.avi
6917,1.7731590723116E+018,video_mjpg.avi
6918,1.77315907234494E+018,video_mjpg.avi
6919,1.77315907237817E+018,video_mjpg.avi
6920,1.77315907241157E+018,video_mjpg.avi
6921,1.77315907244498E+018,video_mjpg.avi
6922,1.77315907247837E+018,video_mjpg.avi
6923,1.7731590725116E+018,video_mjpg.avi
6924,1.7731590725449E+018,video_mjpg.avi
6925,1.77315907257831E+018,video_mjpg.avi
6926,1.77315907261166E+018,video_mjpg.avi
6927,1.77315907264496E+018,video_mjpg.avi
6928,1.77315907267836E+018,video_mjpg.avi
6929,1.77315907271154E+018,video_mjpg.avi
6930,1.77315907274505E+018,video_mjpg.avi
6931,1.77315907277821E+018,video_mjpg.avi
6932,1.77315907281174E+018,video_mjpg.avi
6933,1.77315907284501E+018,video_mjpg.avi
6934,1.7731590728942E+018,video_mjpg.avi
6935,1.77315907294332E+018,video_mjpg.avi
6936,1.77315907297397E+018,video_mjpg.avi
6937,1.77315907300561E+018,video_mjpg.avi
6938,1.77315907303588E+018,video_mjpg.avi
6939,1.77315907306621E+018,video_mjpg.avi
6940,1.77315907309665E+018,video_mjpg.avi
6941,1.77315907312657E+018,video_mjpg.avi
6942,1.77315907315776E+018,video_mjpg.avi
6943,1.77315907318798E+018,video_mjpg.avi
6944,1.77315907321804E+018,video_mjpg.avi
6945,1.77315907324794E+018,video_mjpg.avi
6946,1.77315907327841E+018,video_mjpg.avi
6947,1.77315907331162E+018,video_mjpg.avi
6948,1.77315907334495E+018,video_mjpg.avi
6949,1.77315907337832E+018,video_mjpg.avi
6950,1.77315907341164E+018,video_mjpg.avi
6951,1.77315907344495E+018,video_mjpg.avi
6952,1.77315907347831E+018,video_mjpg.avi
6953,1.77315907351158E+018,video_mjpg.avi
6954,1.77315907354502E+018,video_mjpg.avi
6955,1.77315907357821E+018,video_mjpg.avi
6956,1.77315907361156E+018,video_mjpg.avi
6957,1.77315907364495E+018,video_mjpg.avi
6958,1.77315907367826E+018,video_mjpg.avi
6959,1.77315907371164E+018,video_mjpg.avi
6960,1.77315907374504E+018,video_mjpg.avi
6961,1.7731590737783E+018,video_mjpg.avi
6962,1.77315907381167E+018,video_mjpg.avi
6963,1.77315907384493E+018,video_mjpg.avi
6964,1.77315907387833E+018,video_mjpg.avi
6965,1.77315907391165E+018,video_mjpg.avi
6966,1.77315907394483E+018,video_mjpg.avi
6967,1.77315907397828E+018,video_mjpg.avi
6968,1.77315907401159E+018,video_mjpg.avi
6969,1.77315907404491E+018,video_mjpg.avi
6970,1.77315907407839E+018,video_mjpg.avi
6971,1.77315907411165E+018,video_mjpg.avi
6972,1.77315907414494E+018,video_mjpg.avi
6973,1.77315907417819E+018,video_mjpg.avi
6974,1.77315907421163E+018,video_mjpg.avi
6975,1.77315907424497E+018,video_mjpg.avi
6976,1.77315907427836E+018,video_mjpg.avi
6977,1.77315907431156E+018,video_mjpg.avi
6978,1.77315907434494E+018,video_mjpg.avi
6979,1.77315907437826E+018,video_mjpg.avi
6980,1.77315907441168E+018,video_mjpg.avi
6981,1.77315907444496E+018,video_mjpg.avi
6982,1.77315907447827E+018,video_mjpg.avi
6983,1.77315907451169E+018,video_mjpg.avi
6984,1.77315907454503E+018,video_mjpg.avi
6985,1.77315907457829E+018,video_mjpg.avi
6986,1.77315907461169E+018,video_mjpg.avi
6987,1.77315907464489E+018,video_mjpg.avi
6988,1.77315907467836E+018,video_mjpg.avi
6989,1.77315907471164E+018,video_mjpg.avi
6990,1.77315907474503E+018,video_mjpg.avi
6991,1.77315907477817E+018,video_mjpg.avi
6992,1.77315907481158E+018,video_mjpg.avi
6993,1.77315907484495E+018,video_mjpg.avi
6994,1.77315907487838E+018,video_mjpg.avi
6995,1.77315907491167E+018,video_mjpg.avi
6996,1.77315907494485E+018,video_mjpg.avi
6997,1.77315907497828E+018,video_mjpg.avi
6998,1.77315907501172E+018,video_mjpg.avi
6999,1.77315907504492E+018,video_mjpg.avi
7000,1.77315907507832E+018,video_mjpg.avi
7001,1.77315907511159E+018,video_mjpg.avi
7002,1.77315907514491E+018,video_mjpg.avi
7003,1.77315907517832E+018,video_mjpg.avi
7004,1.7731590752117E+018,video_mjpg.avi
7005,1.77315907524491E+018,video_mjpg.avi
7006,1.77315907527825E+018,video_mjpg.avi
7007,1.77315907531152E+018,video_mjpg.avi
7008,1.77315907534501E+018,video_mjpg.avi
7009,1.77315907537831E+018,video_mjpg.avi
7010,1.7731590754117E+018,video_mjpg.avi
7011,1.77315907544486E+018,video_mjpg.avi
7012,1.7731590754783E+018,video_mjpg.avi
7013,1.77315907551164E+018,video_mjpg.avi
7014,1.77315907554502E+018,video_mjpg.avi
7015,1.77315907557829E+018,video_mjpg.avi
7016,1.77315907561162E+018,video_mjpg.avi
7017,1.77315907564496E+018,video_mjpg.avi
7018,1.77315907567839E+018,video_mjpg.avi
7019,1.77315907571163E+018,video_mjpg.avi
7020,1.77315907574491E+018,video_mjpg.avi
7021,1.7731590757782E+018,video_mjpg.avi
7022,1.77315907581175E+018,video_mjpg.avi
7023,1.77315907584485E+018,video_mjpg.avi
7024,1.77315907587839E+018,video_mjpg.avi
7025,1.7731590759116E+018,video_mjpg.avi
7026,1.77315907594482E+018,video_mjpg.avi
7027,1.77315907597826E+018,video_mjpg.avi
7028,1.77315907601172E+018,video_mjpg.avi
7029,1.77315907604485E+018,video_mjpg.avi
7030,1.77315907607837E+018,video_mjpg.avi
7031,1.77315907611156E+018,video_mjpg.avi
7032,1.77315907614502E+018,video_mjpg.avi
7033,1.77315907617837E+018,video_mjpg.avi
7034,1.7731590762117E+018,video_mjpg.avi
7035,1.77315907624486E+018,video_mjpg.avi
7036,1.77315907627823E+018,video_mjpg.avi
7037,1.77315907631163E+018,video_mjpg.avi
7038,1.77315907634504E+018,video_mjpg.avi
7039,1.77315907637831E+018,video_mjpg.avi
7040,1.77315907641166E+018,video_mjpg.avi
7041,1.77315907644486E+018,video_mjpg.avi
7042,1.77315907647838E+018,video_mjpg.avi
7043,1.77315907651161E+018,video_mjpg.avi
7044,1.77315907654506E+018,video_mjpg.avi
7045,1.77315907657826E+018,video_mjpg.avi
7046,1.77315907661162E+018,video_mjpg.avi
7047,1.77315907664486E+018,video_mjpg.avi
7048,1.77315907667838E+018,video_mjpg.avi
7049,1.77315907671168E+018,video_mjpg.avi
7050,1.77315907674498E+018,video_mjpg.avi
7051,1.7731590767783E+018,video_mjpg.avi
7052,1.7731590768117E+018,video_mjpg.avi
7053,1.77315907684488E+018,video_mjpg.avi
7054,1.77315907687838E+018,video_mjpg.avi
7055,1.77315907691155E+018,video_mjpg.avi
7056,1.77315907694481E+018,video_mjpg.avi
7057,1.77315907697831E+018,video_mjpg.avi
7058,1.77315907701162E+018,video_mjpg.avi
7059,1.77315907704486E+018,video_mjpg.avi
7060,1.77315907707833E+018,video_mjpg.avi
7061,1.77315907711163E+018,video_mjpg.avi
7062,1.77315907714504E+018,video_mjpg.avi
7063,1.77315907717829E+018,video_mjpg.avi
7064,1.77315907721162E+018,video_mjpg.avi
7065,1.77315907724481E+018,video_mjpg.avi
7066,1.77315907727833E+018,video_mjpg.avi
7067,1.77315907731159E+018,video_mjpg.avi
7068,1.77315907734498E+018,video_mjpg.avi
7069,1.77315907737813E+018,video_mjpg.avi
7070,1.77315907741149E+018,video_mjpg.avi
7071,1.7731590774449E+018,video_mjpg.avi
7072,1.77315907747829E+018,video_mjpg.avi
7073,1.77315907751158E+018,video_mjpg.avi
7074,1.77315907754489E+018,video_mjpg.avi
7075,1.77315907757816E+018,video_mjpg.avi
7076,1.7731590776116E+018,video_mjpg.avi
7077,1.77315907764491E+018,video_mjpg.avi
7078,1.77315907767832E+018,video_mjpg.avi
7079,1.77315907771151E+018,video_mjpg.avi
7080,1.77315907774487E+018,video_mjpg.avi
7081,1.7731590777783E+018,video_mjpg.avi
7082,1.77315907781155E+018,video_mjpg.avi
7083,1.77315907784492E+018,video_mjpg.avi
7084,1.77315907787822E+018,video_mjpg.avi
7085,1.77315907791154E+018,video_mjpg.avi
7086,1.77315907794478E+018,video_mjpg.avi
7087,1.77315907797815E+018,video_mjpg.avi
7088,1.77315907801165E+018,video_mjpg.avi
7089,1.7731590780448E+018,video_mjpg.avi
7090,1.77315907807834E+018,video_mjpg.avi
7091,1.77315907811159E+018,video_mjpg.avi
7092,1.77315907814498E+018,video_mjpg.avi
7093,1.77315907817816E+018,video_mjpg.avi
7094,1.77315907821156E+018,video_mjpg.avi
7095,1.77315907824493E+018,video_mjpg.avi
7096,1.7731590782783E+018,video_mjpg.avi
7097,1.77315907831161E+018,video_mjpg.avi
7098,1.77315907834493E+018,video_mjpg.avi
7099,1.77315907837812E+018,video_mjpg.avi
7100,1.77315907841164E+018,video_mjpg.avi
7101,1.77315907844491E+018,video_mjpg.avi
7102,1.77315907847829E+018,video_mjpg.avi
7103,1.77315907851154E+018,video_mjpg.avi
7104,1.77315907854491E+018,video_mjpg.avi
7105,1.77315907857816E+018,video_mjpg.avi
7106,1.77315907861165E+018,video_mjpg.avi
7107,1.77315907864475E+018,video_mjpg.avi
7108,1.77315907867829E+018,video_mjpg.avi
7109,1.77315907871149E+018,video_mjpg.avi
7110,1.77315907874484E+018,video_mjpg.avi
7111,1.77315907877826E+018,video_mjpg.avi
7112,1.77315907881168E+018,video_mjpg.avi
7113,1.77315907884489E+018,video_mjpg.avi
7114,1.77315907887822E+018,video_mjpg.avi
7115,1.77315907891162E+018,video_mjpg.avi
7116,1.77315907894476E+018,video_mjpg.avi
7117,1.77315907897826E+018,video_mjpg.avi
7118,1.77315907901154E+018,video_mjpg.avi
7119,1.77315907904485E+018,video_mjpg.avi
7120,1.77315907907839E+018,video_mjpg.avi
7121,1.77315907911165E+018,video_mjpg.avi
7122,1.77315907914503E+018,video_mjpg.avi
7123,1.77315907917819E+018,video_mjpg.avi
7124,1.77315907921188E+018,video_mjpg.avi
7125,1.77315907924508E+018,video_mjpg.avi
7126,1.77315907927849E+018,video_mjpg.avi
7127,1.77315907931174E+018,video_mjpg.avi
7128,1.77315907934503E+018,video_mjpg.avi
7129,1.77315907937841E+018,video_mjpg.avi
7130,1.77315907941185E+018,video_mjpg.avi
7131,1.77315907944513E+018,video_mjpg.avi
7132,1.77315907947849E+018,video_mjpg.avi
7133,1.77315907951171E+018,video_mjpg.avi
7134,1.77315907954514E+018,video_mjpg.avi
7135,1.77315907957846E+018,video_mjpg.avi
7136,1.77315907961188E+018,video_mjpg.avi
7137,1.77315907964513E+018,video_mjpg.avi
7138,1.77315907967846E+018,video_mjpg.avi
7139,1.77315907971187E+018,video_mjpg.avi
7140,1.77315907974531E+018,video_mjpg.avi
7141,1.77315907977842E+018,video_mjpg.avi
7142,1.77315907981185E+018,video_mjpg.avi
7143,1.77315907984509E+018,video_mjpg.avi
7144,1.77315907987858E+018,video_mjpg.avi
7145,1.77315907991199E+018,video_mjpg.avi
7146,1.77315907994506E+018,video_mjpg.avi
7147,1.77315907997847E+018,video_mjpg.avi
7148,1.77315908001181E+018,video_mjpg.avi
7149,1.77315908004512E+018,video_mjpg.avi
7150,1.77315908007867E+018,video_mjpg.avi
7151,1.77315908011199E+018,video_mjpg.avi
7152,1.77315908014523E+018,video_mjpg.avi
7153,1.77315908017859E+018,video_mjpg.avi
7154,1.77315908021201E+018,video_mjpg.avi
7155,1.77315908024532E+018,video_mjpg.avi
7156,1.77315908027869E+018,video_mjpg.avi
7157,1.77315908031189E+018,video_mjpg.avi
7158,1.77315908034542E+018,video_mjpg.avi
7159,1.77315908037856E+018,video_mjpg.avi
7160,1.77315908041206E+018,video_mjpg.avi
7161,1.77315908044536E+018,video_mjpg.avi
7162,1.77315908047861E+018,video_mjpg.avi
7163,1.77315908051198E+018,video_mjpg.avi
7164,1.77315908054521E+018,video_mjpg.avi
7165,1.77315908057858E+018,video_mjpg.avi
7166,1.77315908061201E+018,video_mjpg.avi
7167,1.77315908064521E+018,video_mjpg.avi
7168,1.77315908067865E+018,video_mjpg.avi
7169,1.77315908071194E+018,video_mjpg.avi
7170,1.77315908074517E+018,video_mjpg.avi
7171,1.7731590807785E+018,video_mjpg.avi
7172,1.77315908081193E+018,video_mjpg.avi
7173,1.77315908084523E+018,video_mjpg.avi
7174,1.77315908087866E+018,video_mjpg.avi
7175,1.77315908091189E+018,video_mjpg.avi
7176,1.77315908094504E+018,video_mjpg.avi
7177,1.77315908097835E+018,video_mjpg.avi
7178,1.77315908101194E+018,video_mjpg.avi
7179,1.77315908104518E+018,video_mjpg.avi
7180,1.77315908107859E+018,video_mjpg.avi
7181,1.7731590811118E+018,video_mjpg.avi
7182,1.77315908114518E+018,video_mjpg.avi
7183,1.77315908117865E+018,video_mjpg.avi
7184,1.77315908121199E+018,video_mjpg.avi
7185,1.77315908124526E+018,video_mjpg.avi
7186,1.77315908127851E+018,video_mjpg.avi
7187,1.77315908131193E+018,video_mjpg.avi
7188,1.77315908134534E+018,video_mjpg.avi
7189,1.77315908137853E+018,video_mjpg.avi
7190,1.77315908141198E+018,video_mjpg.avi
7191,1.77315908144518E+018,video_mjpg.avi
7192,1.77315908147866E+018,video_mjpg.avi
7193,1.77315908151187E+018,video_mjpg.avi
7194,1.77315908154528E+018,video_mjpg.avi
7195,1.77315908157855E+018,video_mjpg.avi
7196,1.77315908161183E+018,video_mjpg.avi
7197,1.77315908164526E+018,video_mjpg.avi
7198,1.77315908167868E+018,video_mjpg.avi
7199,1.77315908171186E+018,video_mjpg.avi
7200,1.77315908174535E+018,video_mjpg.avi
7201,1.77315908177842E+018,video_mjpg.avi
7202,1.77315908181198E+018,video_mjpg.avi
7203,1.7731590818453E+018,video_mjpg.avi
7204,1.77315908187867E+018,video_mjpg.avi
7205,1.77315908191175E+018,video_mjpg.avi
7206,1.77315908194514E+018,video_mjpg.avi
7207,1.77315908197861E+018,video_mjpg.avi
7208,1.77315908201201E+018,video_mjpg.avi
7209,1.77315908204531E+018,video_mjpg.avi
7210,1.77315908207866E+018,video_mjpg.avi
7211,1.77315908211181E+018,video_mjpg.avi
7212,1.77315908214524E+018,video_mjpg.avi
7213,1.77315908217864E+018,video_mjpg.avi
7214,1.77315908221201E+018,video_mjpg.avi
7215,1.77315908224527E+018,video_mjpg.avi
7216,1.77315908227857E+018,video_mjpg.avi
7217,1.77315908231192E+018,video_mjpg.avi
7218,1.77315908234525E+018,video_mjpg.avi
7219,1.77315908237859E+018,video_mjpg.avi
7220,1.77315908241202E+018,video_mjpg.avi
7221,1.77315908244529E+018,video_mjpg.avi
7222,1.77315908247862E+018,video_mjpg.avi
7223,1.77315908251194E+018,video_mjpg.avi
7224,1.77315908254529E+018,video_mjpg.avi
7225,1.77315908257859E+018,video_mjpg.avi
7226,1.77315908261212E+018,video_mjpg.avi
7227,1.77315908264525E+018,video_mjpg.avi
7228,1.77315908267872E+018,video_mjpg.avi
7229,1.77315908271196E+018,video_mjpg.avi
7230,1.77315908274525E+018,video_mjpg.avi
7231,1.77315908277857E+018,video_mjpg.avi
7232,1.77315908281195E+018,video_mjpg.avi
7233,1.77315908284524E+018,video_mjpg.avi
7234,1.77315908287865E+018,video_mjpg.avi
7235,1.77315908291192E+018,video_mjpg.avi
7236,1.77315908294522E+018,video_mjpg.avi
7237,1.77315908297859E+018,video_mjpg.avi
7238,1.77315908301189E+018,video_mjpg.avi
7239,1.77315908304512E+018,video_mjpg.avi
7240,1.77315908307851E+018,video_mjpg.avi
7241,1.77315908311193E+018,video_mjpg.avi
7242,1.77315908314523E+018,video_mjpg.avi
7243,1.77315908317854E+018,video_mjpg.avi
7244,1.77315908321184E+018,video_mjpg.avi
7245,1.77315908324511E+018,video_mjpg.avi
7246,1.77315908327857E+018,video_mjpg.avi
7247,1.77315908331187E+018,video_mjpg.avi
7248,1.77315908334521E+018,video_mjpg.avi
7249,1.77315908337846E+018,video_mjpg.avi
7250,1.77315908341173E+018,video_mjpg.avi
7251,1.77315908344512E+018,video_mjpg.avi
7252,1.7731590834786E+018,video_mjpg.avi
7253,1.77315908351177E+018,video_mjpg.avi
7254,1.77315908354508E+018,video_mjpg.avi
7255,1.77315908357842E+018,video_mjpg.avi
7256,1.7731590836118E+018,video_mjpg.avi
7257,1.77315908364515E+018,video_mjpg.avi
7258,1.77315908367848E+018,video_mjpg.avi
7259,1.77315908371168E+018,video_mjpg.avi
7260,1.77315908374505E+018,video_mjpg.avi
7261,1.77315908377844E+018,video_mjpg.avi
7262,1.77315908381177E+018,video_mjpg.avi
7263,1.7731590838451E+018,video_mjpg.avi
7264,1.77315908387837E+018,video_mjpg.avi
7265,1.77315908391171E+018,video_mjpg.avi
7266,1.77315908394491E+018,video_mjpg.avi
7267,1.77315908397839E+018,video_mjpg.avi
7268,1.77315908401184E+018,video_mjpg.avi
7269,1.77315908404495E+018,video_mjpg.avi
7270,1.77315908407845E+018,video_mjpg.avi
7271,1.77315908411162E+018,video_mjpg.avi
7272,1.77315908414507E+018,video_mjpg.avi
7273,1.7731590841784E+018,video_mjpg.avi
7274,1.77315908421171E+018,video_mjpg.avi
7275,1.77315908424502E+018,video_mjpg.avi
7276,1.77315908427845E+018,video_mjpg.avi
7277,1.77315908431163E+018,video_mjpg.avi
7278,1.77315908434496E+018,video_mjpg.avi
7279,1.77315908437826E+018,video_mjpg.avi
7280,1.77315908441175E+018,video_mjpg.avi
7281,1.77315908444504E+018,video_mjpg.avi
7282,1.77315908447833E+018,video_mjpg.avi
7283,1.77315908451166E+018,video_mjpg.avi
7284,1.77315908454535E+018,video_mjpg.avi
7285,1.77315908457839E+018,video_mjpg.avi
7286,1.77315908461178E+018,video_mjpg.avi
7287,1.77315908464501E+018,video_mjpg.avi
7288,1.77315908467837E+018,video_mjpg.avi
7289,1.77315908471175E+018,video_mjpg.avi
7290,1.77315908474504E+018,video_mjpg.avi
7291,1.77315908477838E+018,video_mjpg.avi
7292,1.77315908481175E+018,video_mjpg.avi
7293,1.77315908484496E+018,video_mjpg.avi
7294,1.77315908487849E+018,video_mjpg.avi
7295,1.77315908491174E+018,video_mjpg.avi
7296,1.77315908494489E+018,video_mjpg.avi
7297,1.77315908497836E+018,video_mjpg.avi
7298,1.7731590850117E+018,video_mjpg.avi
7299,1.77315908504495E+018,video_mjpg.avi
7300,1.77315908507848E+018,video_mjpg.avi
7301,1.77315908511167E+018,video_mjpg.avi
7302,1.77315908514507E+018,video_mjpg.avi
7303,1.77315908517835E+018,video_mjpg.avi
7304,1.77315908521168E+018,video_mjpg.avi
7305,1.77315908524507E+018,video_mjpg.avi
7306,1.7731590852786E+018,video_mjpg.avi
7307,1.77315908531168E+018,video_mjpg.avi
7308,1.77315908534518E+018,video_mjpg.avi
7309,1.77315908537843E+018,video_mjpg.avi
7310,1.77315908541162E+018,video_mjpg.avi
7311,1.77315908544507E+018,video_mjpg.avi
7312,1.77315908547867E+018,video_mjpg.avi
7313,1.77315908551181E+018,video_mjpg.avi
7314,1.77315908554542E+018,video_mjpg.avi
7315,1.77315908557838E+018,video_mjpg.avi
7316,1.77315908561197E+018,video_mjpg.avi
7317,1.77315908564528E+018,video_mjpg.avi
7318,1.77315908567869E+018,video_mjpg.avi
7319,1.77315908571208E+018,video_mjpg.avi
7320,1.77315908574507E+018,video_mjpg.avi
7321,1.77315908577835E+018,video_mjpg.avi
7322,1.77315908581219E+018,video_mjpg.avi
7323,1.77315908584556E+018,video_mjpg.avi
7324,1.77315908587898E+018,video_mjpg.avi
7325,1.77315908591167E+018,video_mjpg.avi
7326,1.77315908594533E+018,video_mjpg.avi
7327,1.77315908597898E+018,video_mjpg.avi
7328,1.77315908601252E+018,video_mjpg.avi
7329,1.77315908604556E+018,video_mjpg.avi
7330,1.77315908607838E+018,video_mjpg.avi
7331,1.77315908611172E+018,video_mjpg.avi
7332,1.77315908614571E+018,video_mjpg.avi
7333,1.77315908617904E+018,video_mjpg.avi
7334,1.77315908621238E+018,video_mjpg.avi
7335,1.77315908624496E+018,video_mjpg.avi
7336,1.7731590862791E+018,video_mjpg.avi
7337,1.77315908631225E+018,video_mjpg.avi
7338,1.77315908634568E+018,video_mjpg.avi
7339,1.77315908637899E+018,video_mjpg.avi
7340,1.77315908641171E+018,video_mjpg.avi
7341,1.77315908644507E+018,video_mjpg.avi
7342,1.77315908647905E+018,video_mjpg.avi
7343,1.77315908651222E+018,video_mjpg.avi
7344,1.77315908654564E+018,video_mjpg.avi
7345,1.77315908657834E+018,video_mjpg.avi
7346,1.77315908661224E+018,video_mjpg.avi
7347,1.77315908664546E+018,video_mjpg.avi
7348,1.77315908667858E+018,video_mjpg.avi
7349,1.77315908671219E+018,video_mjpg.avi
7350,1.77315908674501E+018,video_mjpg.avi
7351,1.77315908677823E+018,video_mjpg.avi
7352,1.77315908681216E+018,video_mjpg.avi
7353,1.77315908684543E+018,video_mjpg.avi
7354,1.77315908687833E+018,video_mjpg.avi
7355,1.77315908691162E+018,video_mjpg.avi
7356,1.77315908694544E+018,video_mjpg.avi
