frame_idx,unix_ns,filename
1106,1.773193401154E+018,video_mjpg.avi
1107,1.77319340118737E+018,video_mjpg.avi
1108,1.77319340122073E+018,video_mjpg.avi
1109,1.77319340125398E+018,video_mjpg.avi
1110,1.77319340128736E+018,video_mjpg.avi
1111,1.77319340132069E+018,video_mjpg.avi
1112,1.77319340135401E+018,video_mjpg.avi
1113,1.77319340138741E+018,video_mjpg.avi
1114,1.77319340142055E+018,video_mjpg.avi
1115,1.77319340145399E+018,video_mjpg.avi
1116,1.77319340148736E+018,video_mjpg.avi
1117,1.7731934015207E+018,video_mjpg.avi
1118,1.77319340155407E+018,video_mjpg.avi
1119,1.77319340158734E+018,video_mjpg.avi
1120,1.77319340162069E+018,video_mjpg.avi
1121,1.77319340165404E+018,video_mjpg.avi
1122,1.77319340168735E+018,video_mjpg.avi
1123,1.77319340172069E+018,video_mjpg.avi
1124,1.77319340175399E+018,video_mjpg.avi
1125,1.77319340178737E+018,video_mjpg.avi
1126,1.7731934018207E+018,video_mjpg.avi
1127,1.77319340185402E+018,video_mjpg.avi
1128,1.77319340188734E+018,video_mjpg.avi
1129,1.77319340192072E+018,video_mjpg.avi
1130,1.77319340195403E+018,video_mjpg.avi
1131,1.77319340198736E+018,video_mjpg.avi
1132,1.77319340202069E+018,video_mjpg.avi
1133,1.77319340205399E+018,video_mjpg.avi
1134,1.77319340208735E+018,video_mjpg.avi
1135,1.77319340212069E+018,video_mjpg.avi
1136,1.773193402154E+018,video_mjpg.avi
1137,1.77319340218737E+018,video_mjpg.avi
1138,1.77319340222069E+018,video_mjpg.avi
1139,1.77319340225402E+018,video_mjpg.avi
1140,1.77319340228735E+018,video_mjpg.avi
1141,1.77319340232068E+018,video_mjpg.avi
1142,1.77319340235395E+018,video_mjpg.avi
1143,1.77319340238737E+018,video_mjpg.avi
1144,1.77319340242056E+018,video_mjpg.avi
1145,1.77319340245408E+018,video_mjpg.avi
1146,1.77319340248737E+018,video_mjpg.avi
1147,1.77319340252068E+018,video_mjpg.avi
1148,1.77319340255403E+018,video_mjpg.avi
1149,1.77319340258735E+018,video_mjpg.avi
1150,1.77319340262075E+018,video_mjpg.avi
1151,1.77319340265404E+018,video_mjpg.avi
1152,1.77319340268738E+018,video_mjpg.avi
1153,1.77319340272067E+018,video_mjpg.avi
1154,1.77319340275401E+018,video_mjpg.avi
1155,1.77319340278738E+018,video_mjpg.avi
1156,1.7731934028207E+018,video_mjpg.avi
1157,1.77319340285402E+018,video_mjpg.avi
1158,1.77319340288737E+018,video_mjpg.avi
1159,1.77319340292069E+018,video_mjpg.avi
1160,1.77319340295402E+018,video_mjpg.avi
1161,1.77319340298741E+018,video_mjpg.avi
1162,1.77319340302071E+018,video_mjpg.avi
1163,1.77319340305404E+018,video_mjpg.avi
1164,1.77319340308735E+018,video_mjpg.avi
1165,1.77319340312071E+018,video_mjpg.avi
1166,1.77319340315403E+018,video_mjpg.avi
1167,1.77319340318736E+018,video_mjpg.avi
1168,1.77319340322066E+018,video_mjpg.avi
1169,1.77319340325403E+018,video_mjpg.avi
1170,1.77319340328736E+018,video_mjpg.avi
1171,1.77319340332071E+018,video_mjpg.avi
1172,1.77319340335397E+018,video_mjpg.avi
1173,1.77319340338736E+018,video_mjpg.avi
1174,1.77319340342057E+018,video_mjpg.avi
1175,1.77319340345403E+018,video_mjpg.avi
1176,1.77319340348737E+018,video_mjpg.avi
1177,1.77319340352076E+018,video_mjpg.avi
1178,1.77319340355404E+018,video_mjpg.avi
1179,1.77319340358734E+018,video_mjpg.avi
1180,1.77319340362065E+018,video_mjpg.avi
1181,1.77319340365404E+018,video_mjpg.avi
1182,1.77319340368742E+018,video_mjpg.avi
1183,1.77319340372067E+018,video_mjpg.avi
1184,1.77319340375401E+018,video_mjpg.avi
1185,1.77319340378736E+018,video_mjpg.avi
1186,1.7731934038207E+018,video_mjpg.avi
1187,1.77319340385403E+018,video_mjpg.avi
1188,1.77319340388737E+018,video_mjpg.avi
1189,1.77319340392064E+018,video_mjpg.avi
1190,1.77319340395404E+018,video_mjpg.avi
1191,1.77319340398736E+018,video_mjpg.avi
1192,1.7731934040207E+018,video_mjpg.avi
1193,1.77319340405389E+018,video_mjpg.avi
1194,1.77319340408735E+018,video_mjpg.avi
1195,1.77319340412071E+018,video_mjpg.avi
1196,1.77319340415402E+018,video_mjpg.avi
1197,1.77319340418738E+018,video_mjpg.avi
1198,1.77319340422075E+018,video_mjpg.avi
1199,1.77319340425404E+018,video_mjpg.avi
1200,1.77319340428737E+018,video_mjpg.avi
1201,1.77319340432068E+018,video_mjpg.avi
1202,1.77319340435404E+018,video_mjpg.avi
1203,1.77319340438737E+018,video_mjpg.avi
1204,1.77319340442059E+018,video_mjpg.avi
1205,1.77319340445404E+018,video_mjpg.avi
1206,1.77319340448734E+018,video_mjpg.avi
1207,1.77319340452069E+018,video_mjpg.avi
1208,1.77319340455404E+018,video_mjpg.avi
1209,1.77319340458742E+018,video_mjpg.avi
1210,1.77319340462068E+018,video_mjpg.avi
1211,1.77319340465399E+018,video_mjpg.avi
1212,1.77319340468736E+018,video_mjpg.avi
1213,1.77319340472071E+018,video_mjpg.avi
1214,1.77319340475408E+018,video_mjpg.avi
1215,1.77319340478737E+018,video_mjpg.avi
1216,1.77319340482071E+018,video_mjpg.avi
1217,1.773193404854E+018,video_mjpg.avi
1218,1.77319340488737E+018,video_mjpg.avi
1219,1.77319340492073E+018,video_mjpg.avi
1220,1.77319340495404E+018,video_mjpg.avi
1221,1.77319340498736E+018,video_mjpg.avi
1222,1.77319340502067E+018,video_mjpg.avi
1223,1.77319340505429E+018,video_mjpg.avi
1224,1.7731934050873E+018,video_mjpg.avi
1225,1.77319340512073E+018,video_mjpg.avi
1226,1.77319340515402E+018,video_mjpg.avi
1227,1.77319340518737E+018,video_mjpg.avi
1228,1.77319340522066E+018,video_mjpg.avi
1229,1.77319340525403E+018,video_mjpg.avi
1230,1.77319340528742E+018,video_mjpg.avi
1231,1.77319340532068E+018,video_mjpg.avi
1232,1.77319340535403E+018,video_mjpg.avi
1233,1.77319340538737E+018,video_mjpg.avi
1234,1.77319340542056E+018,video_mjpg.avi
1235,1.77319340545406E+018,video_mjpg.avi
1236,1.77319340548737E+018,video_mjpg.avi
1237,1.77319340552066E+018,video_mjpg.avi
1238,1.77319340555403E+018,video_mjpg.avi
1239,1.77319340558737E+018,video_mjpg.avi
1240,1.7731934056207E+018,video_mjpg.avi
1241,1.77319340565406E+018,video_mjpg.avi
1242,1.77319340568737E+018,video_mjpg.avi
1243,1.77319340572071E+018,video_mjpg.avi
1244,1.77319340575402E+018,video_mjpg.avi
1245,1.77319340578737E+018,video_mjpg.avi
1246,1.77319340582075E+018,video_mjpg.avi
1247,1.77319340585403E+018,video_mjpg.avi
1248,1.77319340588732E+018,video_mjpg.avi
1249,1.7731934059207E+018,video_mjpg.avi
1250,1.77319340595404E+018,video_mjpg.avi
1251,1.77319340598743E+018,video_mjpg.avi
1252,1.77319340602071E+018,video_mjpg.avi
1253,1.77319340605404E+018,video_mjpg.avi
1254,1.77319340608733E+018,video_mjpg.avi
1255,1.77319340612076E+018,video_mjpg.avi
1256,1.77319340615403E+018,video_mjpg.avi
1257,1.77319340618738E+018,video_mjpg.avi
1258,1.7731934062207E+018,video_mjpg.avi
1259,1.773193406254E+018,video_mjpg.avi
1260,1.77319340628731E+018,video_mjpg.avi
1261,1.77319340632069E+018,video_mjpg.avi
1262,1.77319340635408E+018,video_mjpg.avi
1263,1.77319340638738E+018,video_mjpg.avi
1264,1.77319340642054E+018,video_mjpg.avi
1265,1.77319340645404E+018,video_mjpg.avi
1266,1.77319340648738E+018,video_mjpg.avi
1267,1.77319340652074E+018,video_mjpg.avi
1268,1.773193406554E+018,video_mjpg.avi
1269,1.77319340658738E+018,video_mjpg.avi
1270,1.77319340662067E+018,video_mjpg.avi
1271,1.77319340665406E+018,video_mjpg.avi
1272,1.7731934066874E+018,video_mjpg.avi
1273,1.77319340672067E+018,video_mjpg.avi
1274,1.77319340675403E+018,video_mjpg.avi
1275,1.7731934067874E+018,video_mjpg.avi
1276,1.77319340682072E+018,video_mjpg.avi
1277,1.77319340685403E+018,video_mjpg.avi
1278,1.77319340688744E+018,video_mjpg.avi
1279,1.77319340692068E+018,video_mjpg.avi
1280,1.77319340695403E+018,video_mjpg.avi
1281,1.77319340698738E+018,video_mjpg.avi
1282,1.77319340702074E+018,video_mjpg.avi
1283,1.77319340705405E+018,video_mjpg.avi
1284,1.77319340708736E+018,video_mjpg.avi
1285,1.77319340712074E+018,video_mjpg.avi
1286,1.77319340715398E+018,video_mjpg.avi
1287,1.7731934071874E+018,video_mjpg.avi
1288,1.77319340722075E+018,video_mjpg.avi
1289,1.77319340725403E+018,video_mjpg.avi
1290,1.7731934072874E+018,video_mjpg.avi
1291,1.77319340732075E+018,video_mjpg.avi
1292,1.77319340735401E+018,video_mjpg.avi
1293,1.7731934073874E+018,video_mjpg.avi
1294,1.77319340742055E+018,video_mjpg.avi
1295,1.77319340745398E+018,video_mjpg.avi
1296,1.77319340748739E+018,video_mjpg.avi
1297,1.77319340752074E+018,video_mjpg.avi
1298,1.77319340755407E+018,video_mjpg.avi
1299,1.77319340758742E+018,video_mjpg.avi
1300,1.77319340762075E+018,video_mjpg.avi
1301,1.77319340765407E+018,video_mjpg.avi
1302,1.7731934076874E+018,video_mjpg.avi
1303,1.77319340772074E+018,video_mjpg.avi
1304,1.773193407754E+018,video_mjpg.avi
1305,1.77319340778737E+018,video_mjpg.avi
1306,1.77319340782075E+018,video_mjpg.avi
1307,1.77319340785406E+018,video_mjpg.avi
1308,1.7731934078874E+018,video_mjpg.avi
1309,1.77319340792071E+018,video_mjpg.avi
1310,1.77319340795412E+018,video_mjpg.avi
1311,1.77319340798736E+018,video_mjpg.avi
1312,1.77319340802076E+018,video_mjpg.avi
1313,1.77319340805407E+018,video_mjpg.avi
1314,1.77319340808737E+018,video_mjpg.avi
1315,1.77319340812079E+018,video_mjpg.avi
1316,1.7731934081541E+018,video_mjpg.avi
1317,1.7731934081874E+018,video_mjpg.avi
1318,1.77319340822072E+018,video_mjpg.avi
1319,1.77319340825404E+018,video_mjpg.avi
1320,1.77319340828739E+018,video_mjpg.avi
1321,1.77319340832074E+018,video_mjpg.avi
1322,1.77319340835407E+018,video_mjpg.avi
1323,1.7731934083874E+018,video_mjpg.avi
1324,1.7731934084205E+018,video_mjpg.avi
1325,1.77319340845404E+018,video_mjpg.avi
1326,1.77319340848744E+018,video_mjpg.avi
1327,1.77319340852075E+018,video_mjpg.avi
1328,1.77319340855408E+018,video_mjpg.avi
1329,1.77319340858738E+018,video_mjpg.avi
1330,1.7731934086207E+018,video_mjpg.avi
1331,1.77319340865413E+018,video_mjpg.avi
1332,1.7731934086874E+018,video_mjpg.avi
1333,1.77319340872075E+018,video_mjpg.avi
1334,1.77319340875404E+018,video_mjpg.avi
1335,1.77319340878741E+018,video_mjpg.avi
1336,1.77319340882079E+018,video_mjpg.avi
1337,1.773193408854E+018,video_mjpg.avi
1338,1.77319340888741E+018,video_mjpg.avi
1339,1.77319340892071E+018,video_mjpg.avi
1340,1.77319340895401E+018,video_mjpg.avi
1341,1.7731934089874E+018,video_mjpg.avi
1342,1.7731934090208E+018,video_mjpg.avi
1343,1.77319340905403E+018,video_mjpg.avi
1344,1.77319340908722E+018,video_mjpg.avi
1345,1.77319340912075E+018,video_mjpg.avi
1346,1.77319340915409E+018,video_mjpg.avi
1347,1.77319340918745E+018,video_mjpg.avi
1348,1.77319340922075E+018,video_mjpg.avi
1349,1.77319340925402E+018,video_mjpg.avi
1350,1.77319340928738E+018,video_mjpg.avi
1351,1.77319340932074E+018,video_mjpg.avi
1352,1.77319340935411E+018,video_mjpg.avi
1353,1.7731934093874E+018,video_mjpg.avi
1354,1.77319340942056E+018,video_mjpg.avi
1355,1.77319340945404E+018,video_mjpg.avi
1356,1.77319340948737E+018,video_mjpg.avi
1357,1.77319340952074E+018,video_mjpg.avi
1358,1.77319340955412E+018,video_mjpg.avi
1359,1.77319340958738E+018,video_mjpg.avi
1360,1.77319340962075E+018,video_mjpg.avi
1361,1.77319340965408E+018,video_mjpg.avi
1362,1.77319340968737E+018,video_mjpg.avi
1363,1.77319340972074E+018,video_mjpg.avi
1364,1.77319340975404E+018,video_mjpg.avi
1365,1.77319340978741E+018,video_mjpg.avi
1366,1.77319340982075E+018,video_mjpg.avi
1367,1.77319340985402E+018,video_mjpg.avi
1368,1.7731934098874E+018,video_mjpg.avi
1369,1.77319340992071E+018,video_mjpg.avi
1370,1.77319340995407E+018,video_mjpg.avi
1371,1.77319340998741E+018,video_mjpg.avi
1372,1.77319341002075E+018,video_mjpg.avi
1373,1.77319341005408E+018,video_mjpg.avi
1374,1.77319341008735E+018,video_mjpg.avi
1375,1.77319341012076E+018,video_mjpg.avi
1376,1.77319341015407E+018,video_mjpg.avi
1377,1.7731934101874E+018,video_mjpg.avi
1378,1.77319341022075E+018,video_mjpg.avi
1379,1.77319341025412E+018,video_mjpg.avi
1380,1.77319341028738E+018,video_mjpg.avi
1381,1.7731934103207E+018,video_mjpg.avi
1382,1.77319341035402E+018,video_mjpg.avi
1383,1.7731934103874E+018,video_mjpg.avi
1384,1.77319341042059E+018,video_mjpg.avi
1385,1.77319341045403E+018,video_mjpg.avi
1386,1.7731934104874E+018,video_mjpg.avi
1387,1.77319341052076E+018,video_mjpg.avi
1388,1.77319341055407E+018,video_mjpg.avi
1389,1.77319341058741E+018,video_mjpg.avi
1390,1.77319341062076E+018,video_mjpg.avi
1391,1.77319341065408E+018,video_mjpg.avi
1392,1.77319341068741E+018,video_mjpg.avi
1393,1.7731934107207E+018,video_mjpg.avi
1394,1.77319341075398E+018,video_mjpg.avi
1395,1.77319341078741E+018,video_mjpg.avi
1396,1.77319341082068E+018,video_mjpg.avi
1397,1.773193410854E+018,video_mjpg.avi
1398,1.77319341088741E+018,video_mjpg.avi
1399,1.77319341092075E+018,video_mjpg.avi
1400,1.77319341095407E+018,video_mjpg.avi
1401,1.7731934109874E+018,video_mjpg.avi
1402,1.77319341102076E+018,video_mjpg.avi
1403,1.7731934110541E+018,video_mjpg.avi
1404,1.77319341108737E+018,video_mjpg.avi
1405,1.77319341112075E+018,video_mjpg.avi
1406,1.77319341115405E+018,video_mjpg.avi
1407,1.7731934111874E+018,video_mjpg.avi
1408,1.77319341122074E+018,video_mjpg.avi
1409,1.77319341125409E+018,video_mjpg.avi
1410,1.77319341128741E+018,video_mjpg.avi
1411,1.77319341132079E+018,video_mjpg.avi
1412,1.77319341135407E+018,video_mjpg.avi
1413,1.77319341138738E+018,video_mjpg.avi
1414,1.77319341142056E+018,video_mjpg.avi
1415,1.77319341145404E+018,video_mjpg.avi
1416,1.77319341148745E+018,video_mjpg.avi
1417,1.77319341152074E+018,video_mjpg.avi
1418,1.77319341155403E+018,video_mjpg.avi
1419,1.77319341158737E+018,video_mjpg.avi
1420,1.77319341162075E+018,video_mjpg.avi
1421,1.77319341165408E+018,video_mjpg.avi
1422,1.77319341168741E+018,video_mjpg.avi
1423,1.77319341172075E+018,video_mjpg.avi
1424,1.77319341175401E+018,video_mjpg.avi
1425,1.77319341178737E+018,video_mjpg.avi
1426,1.77319341182075E+018,video_mjpg.avi
1427,1.77319341185411E+018,video_mjpg.avi
1428,1.7731934118874E+018,video_mjpg.avi
1429,1.77319341192075E+018,video_mjpg.avi
1430,1.77319341195409E+018,video_mjpg.avi
1431,1.77319341198738E+018,video_mjpg.avi
1432,1.77319341202076E+018,video_mjpg.avi
1433,1.77319341205398E+018,video_mjpg.avi
1434,1.7731934120874E+018,video_mjpg.avi
1435,1.77319341212075E+018,video_mjpg.avi
1436,1.77319341215409E+018,video_mjpg.avi
1437,1.77319341218743E+018,video_mjpg.avi
1438,1.77319341222071E+018,video_mjpg.avi
1439,1.77319341225408E+018,video_mjpg.avi
1440,1.77319341228738E+018,video_mjpg.avi
1441,1.77319341232074E+018,video_mjpg.avi
1442,1.77319341235407E+018,video_mjpg.avi
1443,1.77319341238745E+018,video_mjpg.avi
1444,1.77319341242054E+018,video_mjpg.avi
1445,1.77319341245403E+018,video_mjpg.avi
1446,1.7731934124874E+018,video_mjpg.avi
1447,1.77319341252072E+018,video_mjpg.avi
1448,1.77319341255412E+018,video_mjpg.avi
1449,1.77319341258738E+018,video_mjpg.avi
1450,1.77319341262075E+018,video_mjpg.avi
1451,1.77319341265404E+018,video_mjpg.avi
1452,1.7731934126874E+018,video_mjpg.avi
1453,1.77319341272074E+018,video_mjpg.avi
1454,1.77319341275408E+018,video_mjpg.avi
1455,1.77319341278741E+018,video_mjpg.avi
1456,1.77319341282075E+018,video_mjpg.avi
1457,1.773193412854E+018,video_mjpg.avi
1458,1.7731934128874E+018,video_mjpg.avi
1459,1.7731934129208E+018,video_mjpg.avi
1460,1.77319341295407E+018,video_mjpg.avi
1461,1.77319341298761E+018,video_mjpg.avi
1462,1.77319341302861E+018,video_mjpg.avi
1463,1.7731934130691E+018,video_mjpg.avi
1464,1.77319341309825E+018,video_mjpg.avi
1465,1.77319341312565E+018,video_mjpg.avi
1466,1.77319341315414E+018,video_mjpg.avi
1467,1.77319341318741E+018,video_mjpg.avi
1468,1.77319341322071E+018,video_mjpg.avi
1469,1.77319341325413E+018,video_mjpg.avi
1470,1.77319341328734E+018,video_mjpg.avi
1471,1.77319341332074E+018,video_mjpg.avi
1472,1.77319341335406E+018,video_mjpg.avi
1473,1.7731934133874E+018,video_mjpg.avi
1474,1.77319341342054E+018,video_mjpg.avi
1475,1.77319341345402E+018,video_mjpg.avi
1476,1.77319341348735E+018,video_mjpg.avi
1477,1.77319341352074E+018,video_mjpg.avi
1478,1.77319341355408E+018,video_mjpg.avi
1479,1.7731934135874E+018,video_mjpg.avi
1480,1.77319341362079E+018,video_mjpg.avi
1481,1.77319341365408E+018,video_mjpg.avi
1482,1.77319341368741E+018,video_mjpg.avi
1483,1.7731934137207E+018,video_mjpg.avi
1484,1.77319341375404E+018,video_mjpg.avi
1485,1.77319341378746E+018,video_mjpg.avi
1486,1.77319341382073E+018,video_mjpg.avi
1487,1.77319341385406E+018,video_mjpg.avi
1488,1.7731934138874E+018,video_mjpg.avi
1489,1.77319341392068E+018,video_mjpg.avi
1490,1.77319341395408E+018,video_mjpg.avi
1491,1.77319341398733E+018,video_mjpg.avi
1492,1.77319341402075E+018,video_mjpg.avi
1493,1.77319341405409E+018,video_mjpg.avi
1494,1.7731934140874E+018,video_mjpg.avi
1495,1.77319341412065E+018,video_mjpg.avi
1496,1.77319341415413E+018,video_mjpg.avi
1497,1.7731934141874E+018,video_mjpg.avi
1498,1.77319341422075E+018,video_mjpg.avi
1499,1.77319341425408E+018,video_mjpg.avi
1500,1.77319341428738E+018,video_mjpg.avi
1501,1.77319341432078E+018,video_mjpg.avi
1502,1.77319341435405E+018,video_mjpg.avi
1503,1.77319341438741E+018,video_mjpg.avi
1504,1.7731934144205E+018,video_mjpg.avi
1505,1.77319341445402E+018,video_mjpg.avi
1506,1.7731934144874E+018,video_mjpg.avi
1507,1.7731934145207E+018,video_mjpg.avi
1508,1.77319341455402E+018,video_mjpg.avi
1509,1.77319341458741E+018,video_mjpg.avi
1510,1.77319341462071E+018,video_mjpg.avi
1511,1.77319341465403E+018,video_mjpg.avi
1512,1.77319341468745E+018,video_mjpg.avi
1513,1.77319341472073E+018,video_mjpg.avi
1514,1.77319341475407E+018,video_mjpg.avi
1515,1.77319341478738E+018,video_mjpg.avi
1516,1.77319341482075E+018,video_mjpg.avi
1517,1.77319341485411E+018,video_mjpg.avi
1518,1.7731934148874E+018,video_mjpg.avi
1519,1.77319341492073E+018,video_mjpg.avi
1520,1.77319341495405E+018,video_mjpg.avi
1521,1.77319341498737E+018,video_mjpg.avi
1522,1.77319341502076E+018,video_mjpg.avi
1523,1.77319341505409E+018,video_mjpg.avi
1524,1.7731934150874E+018,video_mjpg.avi
1525,1.77319341512062E+018,video_mjpg.avi
1526,1.77319341515399E+018,video_mjpg.avi
1527,1.77319341518736E+018,video_mjpg.avi
1528,1.77319341522079E+018,video_mjpg.avi
1529,1.77319341525409E+018,video_mjpg.avi
1530,1.7731934152874E+018,video_mjpg.avi
1531,1.77319341532072E+018,video_mjpg.avi
1532,1.77319341535408E+018,video_mjpg.avi
1533,1.7731934153875E+018,video_mjpg.avi
1534,1.77319341542061E+018,video_mjpg.avi
1535,1.77319341545402E+018,video_mjpg.avi
1536,1.7731934154874E+018,video_mjpg.avi
1537,1.7731934155207E+018,video_mjpg.avi
1538,1.77319341555407E+018,video_mjpg.avi
1539,1.7731934155874E+018,video_mjpg.avi
1540,1.7731934156207E+018,video_mjpg.avi
1541,1.77319341565405E+018,video_mjpg.avi
1542,1.77319341568741E+018,video_mjpg.avi
1543,1.77319341572067E+018,video_mjpg.avi
1544,1.77319341575413E+018,video_mjpg.avi
1545,1.77319341578741E+018,video_mjpg.avi
1546,1.7731934158207E+018,video_mjpg.avi
1547,1.77319341585404E+018,video_mjpg.avi
1548,1.77319341588741E+018,video_mjpg.avi
1549,1.77319341592075E+018,video_mjpg.avi
1550,1.77319341595408E+018,video_mjpg.avi
1551,1.7731934159874E+018,video_mjpg.avi
1552,1.77319341602077E+018,video_mjpg.avi
1553,1.77319341605404E+018,video_mjpg.avi
1554,1.77319341608745E+018,video_mjpg.avi
1555,1.7731934161207E+018,video_mjpg.avi
1556,1.77319341615408E+018,video_mjpg.avi
1557,1.77319341618731E+018,video_mjpg.avi
1558,1.77319341622074E+018,video_mjpg.avi
1559,1.77319341625396E+018,video_mjpg.avi
1560,1.77319341628743E+018,video_mjpg.avi
1561,1.77319341632071E+018,video_mjpg.avi
1562,1.77319341635408E+018,video_mjpg.avi
1563,1.77319341638741E+018,video_mjpg.avi
1564,1.77319341642051E+018,video_mjpg.avi
1565,1.77319341645403E+018,video_mjpg.avi
1566,1.7731934164874E+018,video_mjpg.avi
1567,1.77319341652071E+018,video_mjpg.avi
1568,1.77319341655408E+018,video_mjpg.avi
1569,1.77319341658742E+018,video_mjpg.avi
1570,1.77319341662082E+018,video_mjpg.avi
1571,1.7731934166541E+018,video_mjpg.avi
1572,1.77319341668738E+018,video_mjpg.avi
1573,1.77319341672073E+018,video_mjpg.avi
1574,1.77319341675412E+018,video_mjpg.avi
1575,1.77319341678744E+018,video_mjpg.avi
1576,1.77319341682086E+018,video_mjpg.avi
1577,1.77319341685409E+018,video_mjpg.avi
1578,1.77319341688739E+018,video_mjpg.avi
1579,1.77319341692075E+018,video_mjpg.avi
1580,1.7731934169541E+018,video_mjpg.avi
1581,1.77319341698761E+018,video_mjpg.avi
1582,1.77319341702086E+018,video_mjpg.avi
1583,1.773193417054E+018,video_mjpg.avi
1584,1.77319341708757E+018,video_mjpg.avi
1585,1.7731934171208E+018,video_mjpg.avi
1586,1.77319341715423E+018,video_mjpg.avi
1587,1.77319341718754E+018,video_mjpg.avi
1588,1.77319341722091E+018,video_mjpg.avi
1589,1.77319341725425E+018,video_mjpg.avi
1590,1.7731934172876E+018,video_mjpg.avi
1591,1.77319341732083E+018,video_mjpg.avi
1592,1.7731934173543E+018,video_mjpg.avi
1593,1.77319341738752E+018,video_mjpg.avi
1594,1.77319341742057E+018,video_mjpg.avi
1595,1.77319341745418E+018,video_mjpg.avi
1596,1.77319341748762E+018,video_mjpg.avi
1597,1.77319341752086E+018,video_mjpg.avi
1598,1.77319341755427E+018,video_mjpg.avi
1599,1.77319341758764E+018,video_mjpg.avi
1600,1.77319341762095E+018,video_mjpg.avi
1601,1.77319341765429E+018,video_mjpg.avi
1602,1.77319341768771E+018,video_mjpg.avi
1603,1.77319341772089E+018,video_mjpg.avi
1604,1.77319341775427E+018,video_mjpg.avi
1605,1.77319341778766E+018,video_mjpg.avi
1606,1.77319341782097E+018,video_mjpg.avi
1607,1.77319341785429E+018,video_mjpg.avi
1608,1.77319341788772E+018,video_mjpg.avi
1609,1.77319341792091E+018,video_mjpg.avi
1610,1.77319341795426E+018,video_mjpg.avi
1611,1.77319341798769E+018,video_mjpg.avi
1612,1.77319341802098E+018,video_mjpg.avi
1613,1.77319341805441E+018,video_mjpg.avi
1614,1.77319341808767E+018,video_mjpg.avi
1615,1.77319341812092E+018,video_mjpg.avi
1616,1.77319341815435E+018,video_mjpg.avi
1617,1.77319341818765E+018,video_mjpg.avi
1618,1.77319341822106E+018,video_mjpg.avi
1619,1.77319341825435E+018,video_mjpg.avi
1620,1.77319341828767E+018,video_mjpg.avi
1621,1.77319341832093E+018,video_mjpg.avi
1622,1.77319341835434E+018,video_mjpg.avi
1623,1.77319341838765E+018,video_mjpg.avi
1624,1.77319341842074E+018,video_mjpg.avi
1625,1.77319341845425E+018,video_mjpg.avi
1626,1.77319341848768E+018,video_mjpg.avi
1627,1.7731934185209E+018,video_mjpg.avi
1628,1.77319341855431E+018,video_mjpg.avi
1629,1.77319341858766E+018,video_mjpg.avi
1630,1.77319341862096E+018,video_mjpg.avi
1631,1.77319341865429E+018,video_mjpg.avi
1632,1.77319341868765E+018,video_mjpg.avi
1633,1.77319341872083E+018,video_mjpg.avi
1634,1.77319341875435E+018,video_mjpg.avi
1635,1.77319341878764E+018,video_mjpg.avi
1636,1.77319341882092E+018,video_mjpg.avi
1637,1.77319341885427E+018,video_mjpg.avi
1638,1.77319341888765E+018,video_mjpg.avi
1639,1.77319341892088E+018,video_mjpg.avi
1640,1.77319341895427E+018,video_mjpg.avi
1641,1.77319341898764E+018,video_mjpg.avi
